htrc-id,pubcity,pubyear,title,oclc,language,hasText,latitude,longitude
None,Londres ie Paris ,1784,"La Vie Et Les Aventures Surprenantes De Robinson Crusoe / 4, Contenant son retour dans son Isle, & ses autres nouveaux Voyages.",312290547,fr,,51.46339705,-0.113663055448795
None,Harmondsworth ,1980,Robinson Crusoe,883530677,en,,51.4889317,-0.4755435
None,Barcelona ,1953,Robinson Crusoe,433850750,es,,41.3828939,2.1774322
None,New York ,1973,Robinson Crusoe / 2 The novels and miscellaneous works / Daniel DeFoe. 2.,312905167,en,,40.7306458,-73.9866136
None,Ditzingen ,2016,Robinson Crusoe Abridged Edition (Reclams Rote Reihe - Fremdsprachentexte),950706863,en,,48.8263983,9.0658446
None,London ,1793,The life and adventures of Robinson Crusoe. By Daniel De Foe,260044901,en,,51.5073219,-0.1276474
None,MalmoÌˆ ,1929,Robinson Crusoe,186159285,sv,,None,None
None,Istanbul ,1971,Robinson Crusoe,21567237,tr,,41.0096334,28.9651646
None,Boston ,1903,The life and strange adventures of Robinson Crusoe,237128810,en,,42.3604823,-71.0595678
None,Taipei ,2007,Robinson Crusoe,849770757,zh,,25.0375198,121.5636796
None,Legnano ,2016,Robinson Crusoe = Robinson Crusoe,935673697,mul,,45.5946985,8.9183595
None,Boston ,1903,The life and strange adventures of Robinson Crusoe ; Farther adventures of Robinson Crusoe,11096931,en,,42.3604823,-71.0595678
None,Collins ,1936,Robinson Crusoe.,559887732,en,,32.1918084,-86.73498
mdp.39015078551069,Boston,1855,"Life and adventures of Robinson Crusoe, of York, mariner. With an account of his travels round three parts of the globe. Written by himself ... With new designs on wood by Anderson.",27866827,eng,,42.3604823,-71.0595678
mdp.39015078550590,London,1831,"The life and surprising adventures of Robinson Crusoe, of York, mariner. With introductory verses by Bernard Barton, and illustrated with numerous engravings from drawings by George Cruikshank expressly designed for this edition ...",3496579,eng,,51.5073219,-0.1276474
uc1.b2622242,Groningen,1907,Robinson Crusoe in Nederland. Een bijdrage tot de geschiedenis van den roman in de XVIIIe eeuw.,14124933,eng,,53.2217925,6.55824533479853
None,Pretoria ,1962,Robinson Crusoe,814195602,af,,-25.7459374,28.1879444
None,tdHrsg ins Dt uÌˆbertr u me Nachw versehen v Walter Scherf Dazu m ,8 fa,"b- u. 10 schwarzweiÃŸen Illustr. ausgestattet v. JoÌzef WilkonÌ. (1. Aufl.)<br/>Bayreuth 8 fa Robinson Crusoe (The life and strange surprising adventures of Robinson Crusoe, of York, Mariner, dt.).",164713089,en,,None,None
None,Place of publication not identified Editores Mexicanos Unidos ,2000,Robinson Crusoe.,52092367,en,,None,None
mdp.39015078557611,Amsterdam,1720,"La vie et les avantures surprenantes de Robinson Crusoe, contenant entre autres Ã©venemens, le sÃ©jour qu'il a fait pendant vingt & huit ans dans une isle dÃ©serte, situÃ©e sur la cote de l'Amerique, pres de l'embouchure de la grande riviere Oroonoque. Le tout Ã©crit par lui-meme. Tradduit de l'anglois.",36394971,fre,,52.3745403,4.89797550561798
mdp.39015078550921,London,1847,"The life and adventures of Robinson Crusoe, of York, mariner. With an account of his travels round three parts of the globe. With illustrations by Thomas Stothard, R. A., engraved by Charles Heath.",6056847,eng,,51.5073219,-0.1276474
mdp.39015078551358,London,1862,"The life and adventures of Robinson Crusoe, of York, mariner. With an account of his travels round three parts of the globe. With illustrations by Zwecker, engraved by Dalziel.",32337919,eng,,51.5073219,-0.1276474
None,IÌ‡stanbul ,1990,Robinson Crusoe,850815601,en,,None,None
None,Ginevra ,1976,Robinson Crusoe,715204599,it,,46.2017559,6.1466014
None,Barcelona ,2003,Robinson Crusoe,806444213,en,,41.3828939,2.1774322
None,American Printing House for the Blind ,1873,"Robinson Crusoe. Presented to the American Printing House for the Blind by the Trustees of the Public Library of Kentucky. [Parts 1 and 2, abridged.].",559898490,en,,38.2568922,-85.7145533
None,Sl ,1955,Robison CrusoeÌˆ,68163708,nl,,8.6400349,-11.8400269
None,sGravenhage ,1865,Robinson Crusoe,263289107,nl,,None,None
mdp.39015078558254,Paris,1847,Aventures de Robinson CrusoÃ© / de Daniel FoÃ«.,185028296,fre,,48.8566101,2.3514992
None,London ,1935,Robinson Crusoe,699319384,en,,51.5073219,-0.1276474
None,New York ,1835,The Life and adventures of Robinson Crusoe : from the original work of Daniel Defoe.,17311541,en,,40.7306458,-73.9866136
mdp.39015078559013,Konstanz,1829,Der vollstÃ¤ndige Robinson Crusoe. Neu nach dem englischen bearbeitet. Mit einem kÃ¤rtchen von Robinsons insel ... Nebst biographischen nachrichten von Alexander Selkirk und Daniel Defoe.,34020190,ger,,47.659216,9.1750718
hvd.32044011031648,London,1864,"The life and adventures of Robinson Crusoe / With a memoir of the author, and an essay on his writings, illustrated by Grandville.",386785,eng,,51.5073219,-0.1276474
mdp.39015078552646,Boston,1885,"The life and adventures of Robinson Crusoe, of York, mariner / illustrated with one hundred and ten wood engravings.",28307137,eng,,42.3604823,-71.0595678
None,London ,1810,"The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived eight and twenty years in an uninhabited island, on the coast of America, near the mouth of the great river Oroonoque. With an account of his deliverance thence ; and his after surprising adventures. New ed., complete in one volume.",497530884,en,,51.5073219,-0.1276474
None,Luton ,2012,Robinson Crusoe.,948781885,en,,51.89107295,-0.423030407620178
None,OÌˆstersundom ,1979,Robinson Crusoe,57802472,fi,,None,None
None,Praha ,1956,Robinson Crusoe,254577747,cs,,50.0874654,14.4212535
None,Sl ,1930,Robinson CrusoeÌˆ,65685464,nl,,8.6400349,-11.8400269
None,Hamburg ,2010,Robinson Crusoe,501314919,de,,53.550341,10.000654
mdp.39015078552422,Boston,1866,"The life and adventures of Robinson Crusoe, with a biographical account of Defoe, illustrated with sixteen characteristic engravings.",12145999,eng,,42.3604823,-71.0595678
mdp.39015078549345,London,1790,"The life and adventures of Robinson Crusoe, of York, mariner: who lived eight and twenty years all alone in an uninhabited island, on the coast of America, near the mouth of the great river Oroonoque. With an account of his travels round three parts of the globe. Written by himself ...",2748185,eng,,51.5073219,-0.1276474
None,Hameln ,1947,Robinson Crusoe.,252499700,de,,52.1039941,9.3561569
None,London ,1914,Robinson Crusoe,635161793,en,,51.5073219,-0.1276474
None,MeÌxico ,1999,Robinson Crusoe,893547996,es,,None,None
None,Sl ,2018,LIFE AND ADVENTURES OF ROBINSON CRUSOE. BY DANIEL DE FOE. COOKE'S EDITION. OF 3.,1036730448,en,,8.6400349,-11.8400269
None,MuÌˆnchen ,1971,Robinson Crusoe,833118035,en,,None,None
None,Champaign ,2007,Robinson Crusoe,229892140,en,,40.1164205,-88.2433829
None,Leeds ,1820,The adventures of Robinson Crusoe.,926104455,en,,53.7974185,-1.5437941
None,London ,1828,"The life and surprising adventures of Robinson Crusoe, of York, Mariner : to which is added the life of De Foe.",642916748,en,,51.5073219,-0.1276474
None,BucuresÌ§ti ,2008,Robinson Crusoe,895267716,ro,,None,None
None,Oslo ,1981,Robinson Crusoe,1028324244,nb,,59.9132694,10.7391112
None,Pakhoi ,1912,The adventures of Rorinson [sic] Crusoe : re-told from the original of Daniel Defoe,54196305,zh,,21.651085,109.197005986538
mdp.39015078553834,Philadelphia,1918,Robinson Crusoe [by] Daniel Defoe.,7065067,eng,,39.9524152,-75.1635755
None,Place of publication not identified ,2014,Robinson crusoe,877900647,en,,None,None
None,Hartford Conn ,1826,The life and adventures of Robinson Crusoe,589775795,en,,41.7645491,-72.6908673
None,Leipzig ,1984,Robinson Crusoe. Teil 1. Das Leben und die hoÌˆchst merkwuÌˆrdigen Abenteuer des Robinson Crusoe aus York ... / [mit e. Essay von Friedemann Berger],74618223,de,,51.3391827,12.3810549
None,Nairobi ,1993,Robinson Crusoe kisiwani,249124089,sw,,-1.2832533,36.8172449
None,Tallinn ,1984,Robinson Crusoe elu ja kummalised seiklused,245669042,et,,59.4372155,24.7453688
None,GuÌˆtersloh ,2012,"Brockhaus Literaturcomics - Robinson Crusoe : Weltliteratur im Comic-Format, gefoÌˆrdert von der UNESCO",796241017,de,,None,None
None,Leipzig ,1909,"Das Leben und die gantz ungemeine Begebenheiten des weltberuÌˆhmten EngellaÌˆnders, Robinson Crusoe : welcher durch Sturm und Schiffbruch, worin alle seine Reise-GefaÌˆhrten elendiglich ertruncken, auf der Americanischen KuÌˆste, bey dem Ausflusse des grossen Strohms Oroonoko, auf eine unbewohnte Insull gerathen, acht und zwantzig Jahr lang darauf gelebet, und zuletzt durch See-RaÌˆuber wunderbahrer Weise davon befreyet worden Theil [1]",834927673,de,,51.3391827,12.3810549
mdp.39015078556837,London,1784,"La vie et les aventures surprenantes de Robinson CrusoÃ©, contenant, entre autres Ã©vÃ©nemens, le sÃ©jour qu'il, a fait, pendant vingt-huit ans, dans une Ã®le dÃ©serte, si#uÃ©e sur la cÃ´te de l'AmÃ©rique, prÃ¨s 1'embouchure de la grande riviere Oroonoque ...",23646758,fre,,51.5073219,-0.1276474
None,Madrid ,1849,Aventuras de Robinson CrusoeÌ : seguidas de una disertacion religiosa,892155572,es,,40.4167047,-3.7035825
None,Remseck ,1997,Robinson Crusoe,75767912,de,,48.8749515,9.2649047
None,Wesel ,1905,Daniel Defoes Robinson Crusoe : Erlebnisse und Abenteuer auf der Karaiben-Insel,833191758,de,,51.6576909,6.617087
nyp.33433074919808,London,1879,"The adventures of Robinson Crusoe, by Daniel De Foe. With memoir of the author. Illustrated by separate plates on tinted paper, and numerous woodcuts inserted in the text, designed by T.H. Nicholson, and engraved by C.W. Sheeres.'",37267965,eng,,51.5073219,-0.1276474
uc1.b3293467,Leipzig,1909,"Das Leben und die gantz ungemeine Begebenheiten des WeltberuÌˆhmten EngellaÌˆnders Robinson Crusoe ... Von ihm selbst beschrieben, und, nach der dritten engellaÌˆndischen Edition, auf Vornehmes begehren, ins Teutsche uÌˆbersetzt.",15240409,ger,,51.3391827,12.3810549
mdp.39015078552893,Philadelphia,1874,"The life and adventures of Robinson Crusoe, who lived twenty-eight years in an uninhabited island. With an account of his deliverance.",19907014,en,,39.9524152,-75.1635755
None,WuÌˆrzburg ,2014,Robinson Crusoe,891442808,de,,None,None
None,Albertslund ,1980,Robinson Crusoe,782136789,da,,55.6586018,12.3562849
mdp.39015078557652,Heusden,1911,Robinson CrusoÃ« van DaniÃ«l De Foe. Opnieuw verteld door N.A. van Charante.,23400296,dut,,51.7320054,5.13576
umn.31951002376150l,London,1903,"Life and surprising adventures of Robinson Crusoe of York, mariner / with a biographical account of De Foe.",788275940,eng,,51.5073219,-0.1276474
None,London ,1840,The life and adventures of Robinson Crusoe / 1.,174688368,en,,51.5073219,-0.1276474
None,Constanz ,1833,Der vollstaÌˆndige Robinson Crusoe Neu nach dem englischen bearbeitet. Mit vier kupfern und zwai vignetten nebst einem kaÌˆrtchen von Robinsons insel ...,682174382,de,,-30.8274863,30.395803
None,Lampertheim ,2010,Robinson Crusoe,669791503,de,,48.6505204,7.7004318
None,London ,1824,"The life and most surprising adventures of Robinson Crusoe ... who lived eight and twenty years in an uninhabited island, on the coast of America, near the mouth of the River Oroonoko. With an account of his deliverance ; ...",557274295,en,,51.5073219,-0.1276474
None,London ,1933,Robinson Crusoe. [Part 1.] (Abridged edition.).,774523779,,,51.5073219,-0.1276474
None,London ,1790,"The life and adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years all alone in an uninhabited island, on the coast of America, near the mouth of the great river Oroonoque : with an account of his travels round three parts of the globe /cwritten by himself.",976451151,en,,51.5073219,-0.1276474
None,Mainz ,1840,Robinson Crusoe,918484144,de,,49.9999952,8.2710237
hvd.hn5hib,New York,1880,Life and adventures of Robinson Crusoe.,15512511,eng,,40.7306458,-73.9866136
None,Paris ,1980,Robinson Crusoe,243786918,fr,,48.8566101,2.3514992
None,ZuÌˆrich ,2012,"Leben und wunderbare Abenteuer des Robinson Crusoe, Seemann aus York : der 28 Jahre lang ganz einsam auf einer unbewohnten Insel an der KuÌˆste Amerikas nahe der MuÌˆndung des grossen Stromes Orinoko lebte ... beschrieben von ihm selbst : Roman",799009230,de,,None,None
mdp.39015078551424,London,1856,"The life and surprising adventures of Robinson Crusoe, of York, mariner, with a biographical account of Defoe, illustrated with seventy characteristic wood engravings, chiefly after designs by Harvey, and twelve engravings on steel after Stothard.",37263460,eng,,51.5073219,-0.1276474
None,Tartu ,1935,Robinson Crusoe,312739113,en,,58.3727059,26.7237528
None,London ,1939,The tale of Robinson Crusoe (Retold from Defoe).,35682313,en,,51.5073219,-0.1276474
njp.32101068361409,Vienna,1862,Die wunderbaren schicksale Robinson's des juÌˆngeren; eine geschichte fuÌˆr kinder nach J.H. Campe und Daniel de FoeÌˆ's Robinson ...,43462044,ger,,48.2083537,16.3725042
None,London ,1966,Robinson Crusoe,315858989,en,,51.5073219,-0.1276474
mdp.39015078550996,London,1842,"The life and adventures of Robinson Crusoe, who lived twenty-eight years in an uninhabited island. With an account of his deliverance.",13578188,eng,,51.5073219,-0.1276474
None,Istanbul ,1977,Robinson Crusoe,245625517,tr,,41.0096334,28.9651646
None,Camberwell ,2010,Robinson Crusoe,709809772,en,,51.4745706,-0.0925416
None,Lima ,2008,Robinson Crusoe,707730111,es,,-12.0621065,-77.0365256
mdp.39015078551481,London,1863,The life and adventures of Robinson Crusoe on the island of Juan Fernandez. By Daniel Defoe.,27020835,eng,,51.5073219,-0.1276474
None,BogotaÌ ,1985,Robinson Crusoe Tomo I,833392059,es,,None,None
None,London ,1920,[The Life and surprising adventures of] Robinson Crusoe,254655925,en,,51.5073219,-0.1276474
None,Berlin ,1899,Robinson Crusoe,700635583,de,,52.5170365,13.3888599
mdp.39015078554212,Chicago,1900,The life and adventures of Robinson Crusoe / by Daniel Defoe.,70200714,eng,,41.8755546,-87.6244212
None,Chicago ,1910,Robinson Crusoe,647763057,en,,41.8755546,-87.6244212
None,London  Edinburgh ,1882,Robinson Crusoe.,503072251,en,,51.55058485,-0.0864908764122806
None,New York ,1900,Robinson Crusoe.,458592859,en,,40.7306458,-73.9866136
mdp.39015078552869,London,1876,"The life and strange surprizing adventures of Robinson Crusoe, of York, mariner. Written by himself. With an introductory memoir of Daniel De Foe, a memoir of Alexander Selkirk, an account of Peter Serrano, and other interesting additions. Illustrated with upwards of seventy engravings by Keeley Halswelle, a portrait of De Foe, a map of Robinson Crusoe's island, De Foe's tomb, facsimiles of original title-pages, etc., etc.",16936870,eng,,51.5073219,-0.1276474
mdp.39015078554972,New York,1899,"Robinson Crusoe, by Daniel Defoe ...",34527502,en,,40.7306458,-73.9866136
mdp.39015078555961,Paris,1800,Aventures de Robinson CrusoÃ©. Par Feutry.,23400501,fre,,48.8566101,2.3514992
nc01.ark:/13960/t16m4bv9b,Philadelphia,1900,Robinson Crusoe : in words of one syllable / by Daniel Defoe.,19489799,eng,,39.9524152,-75.1635755
None,,1899," 1899 Robinson Crusoe. New York, Burt, 1899?",627052739,en,,52.143222,6.2044441
None,Antwerpen ,1957,Robinson Crusoe,246083468,nl,,51.2211097,4.3997081
mdp.39015078550657,London,1822,"The life and surprising adventures of Robinson Crusoe, of York, mariner, who, for upwards of twenty-eight years, lived on an uninhabited island on the coast of America, near the mouth of the great river Oronooko. With an account of his deliverance thence, and his further adventures in returning from his second voyage to the island.",67409637,en,,51.5073219,-0.1276474
None,Valladolid ,2015,Robinson Crusoe,943677757,en,,41.6521328,-4.728562
hvd.32044024157547,London,1899,Serious reflections during the life and surprising adventures of Robinson Crusoe : with his Vision of the angelic world / Edited by George A. Aitken with illustrations by J.B. Yeats.,48598060,eng,,51.5073219,-0.1276474
None,New Haven ,1812,The Wonderful life and adventures of Robinson Crusoe : Adorned with cuts.,925548211,en,,41.3082138,-72.9250518
None,KoÌˆln ,1942,Robinson Crusoe,252499021,,,None,None
None,New York ,1961,Robinson Crusoe,24016100,en,,40.7306458,-73.9866136
None,Litor Publishers ,1967,"Robinson Crusoe. Abridged by Sarah Lindsey. Illustrated by Peter Andrews, etc.",559901713,en,,None,None
None,London ,1766,"The life and strange surprising adventures of Robinson Crusoe, of York, Mariner : who lived eigth-and-two years all alone in an inhabited island on the coast of Amerique, near the mouth of the great river Oroonoque, having been cast on shore by shipwreck, where in all the men perished but himself ; with an account how he was at last as strangely delivered by pirates written by himself : In two volumes. Vol. I",915341576,en,,51.5073219,-0.1276474
None,Marvel ,1991,Robinson Crusoe,810573443,en,,33.1467847,-87.0030481
None,Bilbao ,1982,Robinson Crusoe,11617144,es,,43.2630051,-2.9349915
None,London ,1930,Robinson Crusoe : retold for little folk,266069203,en,,51.5073219,-0.1276474
None,New York ,1957,Robinson Crusoe.,429360575,en,,40.7306458,-73.9866136
None,MeÌxico ,2002,Robinson Crusoe,651260030,es,,None,None
None,New York ,1944,Robinson Crusoe,317849000,en,,40.7306458,-73.9866136
None,Braunschweig ,1933,Robinson Crusoe,252499005,de,,52.2640651,10.525291
None,Cosmopolitan Book Corp ,1920,Robinson Crusoe ... Pictures by N.C. Wyeth.,559887641,en,,None,None
None,London ,1798,"The life and most surprising adventures of Robinson Crusoe : of York, mariner, who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque. ... A new edition, complete in one vol.",316769707,en,,51.5073219,-0.1276474
None,Antwerpen ,1958,Robinson Crusoe,66222829,nl,,51.2211097,4.3997081
hvd.32044097038228,New York,1920,The life and adventures of Robinson Crusoe / Edited with notes and an introduction by Clifton Johnson.,223129798,eng,,40.7306458,-73.9866136
None,Sl ,1894,Robinson Crusoe,874378998,da,,8.6400349,-11.8400269
None,London  New York ,1905,Robinson Crusoe.,631807602,en,,59.3795917,13.5044839
mdp.39015078556746,Philadelphia,1899,"Robinson Crusoe : his life and strange, surprising adventures by Daniel Defoe, in words of one syllable / [Lucy Aikin].",46439495,eng,,39.9524152,-75.1635755
mdp.39015078552166,London,1875,"The life and adventures of Robinson Crusoe. With an introduction, glossary, and illustrations.",34656434,eng,,51.5073219,-0.1276474
mdp.39015078552679,London,1885,The life and surprising adventures of Robinson Crusoe: including an account of his long residence on an uninhabited island; and many other remarkable incidents in his history. Written by Daniel Defoe.,13199168,eng,,51.5073219,-0.1276474
None,Paris ,1820,Aventures suprenantes de Robinson Crusoe traduites de L'Anglais.,845356495,en,,48.8566101,2.3514992
mdp.39015078556118,London,1868,"Robinson Crusoe; or, Friday and the fairies.' A pantomime written by Henry J. Byron. The music composed and arranged by Mr. Betjemann ... First performed at Covent Garden theatre, Saturday, December 26th, 1868 ... Pub. and sold in the Theatre ...",10392853,eng,,51.5073219,-0.1276474
None,Erscheinungsort nicht ermittelbar ,2011,Robinson Crusoe,857275081,de,,None,None
None,Leipzig ,1841,Abenteuer des Robinson Crusoe,246868545,,,51.3391827,12.3810549
None,London ,1920,[The life and adventure of] Robinson Crusoe.,795694191,en,,51.5073219,-0.1276474
None,London  New York ,1902,Robinson Crusoe,828809127,en,,59.3795917,13.5044839
None,MuÌˆnchen ,1976,Robinson Crusoe erster und zweiter Band,1041929195,de,,None,None
mdp.39015078553321,Philadelphia,1872,"The life and strange surprising adventures of Robinson Crusoe of York, mariner, as related by himself, / by Daniel De Foe ; with an autobiographical memoir of the author, and a life of Alexander Selkirk, by whose residence on the island of Juan Fernandez the work was suggested ...",70715593,eng,,39.9524152,-75.1635755
None,NewYork ,1795,"The wonderful life and most surprising adventures of that renowned hero, Robinson Crusoe, who lived twenty-eight years on an uninhabited island : which he afterwards colonised.",31322143,en,,35.7251496,139.7630049
None,Barcelona ,1925,Robinson Crusoe. primera part,960814305,ca,,41.3828939,2.1774322
None,Dinslaken ,2014,Robinson Crusoe,894713927,de,,51.5623618,6.7345106
None,David S Lake Publishers ,1967,Robinson Crusoe.,663056594,,,None,None
None,Place of publication not identified ,1869,Robinson Crusoe.,31309439,en,,None,None
None,Fremad ,1965,Robinson Crusoe,60940272,da,,55.6331778,12.5805317
None,Kbh ,1967,Robinson Crusoe,467463595,da,,42.4866124,78.3958663
None,NewYork ,102,"he wonderful life and surprising adventures of that renowned hero, Robinson Crusoe, : who lived twenty-eight years on an uninhabited island, which he afterwards colonised.",1039103471,en,,35.7251496,139.7630049
None,Ware ,1993,Robinson Crusoe,920330497,en,,51.8103288,-0.0328751
None,uÌˆtrecht ,2007,"Het leven en de wonderlijke avonturen van Robinson Crusoe uit York, zeeman die achtentwintig jaar helemaal alleen op een onbewoond eiland voor de kust van Amerika woonde, bij de monding van de grote rivier de Orinoco, nadat hij aan land was gespoeld na een schipbreuk, waarbij de hele bemanning behalve hijzelf omkwam, met een verslag hoe hij tenslotte op merkwaardige wijze werd gered door piraten : geschreven door hemzelf",823264116,nl,,None,None
mdp.39015078557587,Amsterdam,1791,"Levensgeschiedenis en lotgevallen van Robinson Crusoe behelzende, onder andere ongehoorde uitkomsten, een verhaal van zijn agt-en-twintig jaarig verblijf op een onbewoond eiland, gelegen op de kust van America, bij den mond van de rivier Oronoque: alles door hem zelven beschreeven. Nieuwe verb. uit. Uit het engelsch vertaald, en met nieuwe plaaten, benevens een nette kaart van zijne omzwervinge verrijkt ...",67412064,dut,,52.3745403,4.89797550561798
mdp.39015078556183,London,1822,"Robinson Crusoe; or, The bold buccaniers. A drama, in two acts: adapted to Hodgson's theatrical characters and scenes in the same.",67409801,eng,,51.5073219,-0.1276474
None,Lannunon ie Lannion ,2005,Robinson Crusoe,470098661,br,,None,None
None,Garden City ,1945,"Robinson Crusoe : the life and strange surprising adventures of Robinson Crusoe, of York, mariner, who lived eight and twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river of Orinoco ; having been cast on shore by shipw",732623567,en,,37.9716898,-100.8726618
None,Stockholm ,1939,Robinson Crusoe,58175897,sv,,59.3251172,18.0710935
None,New York ,2001,Robinson Crusoe,1011860472,en,,40.7306458,-73.9866136
None,Chicago ,1890,"The life and adventures of Robinson Crusoe, as related by himself,",7258233,en,,41.8755546,-87.6244212
mdp.39015078556845,London,1784,"La vie et les aventures surprenantes de Robinson CrusoÃ©, contenant, entre autres Ã©vÃ©nemens, le sÃ©jour qu'il, a fait, pendant vingt-huit ans, dans une Ã®le dÃ©serte, si#uÃ©e sur la cÃ´te de l'AmÃ©rique, prÃ¨s 1'embouchure de la grande riviere Oroonoque ...",23646758,fre,,51.5073219,-0.1276474
None,London ,1781,"The life and most surprising adventures of Robinson Crusoe of York, mariner : who lived twenty-eight years in an uninhabited island on the coast of America, near the mouth of the great river Oronoque. With an account of his deliverance thence, and his aften surprising adventures.",1002833419,en,,51.5073219,-0.1276474
None,London ,194?,The Adventures of Robinson Crusoe on his island,438809043,en,,51.5073219,-0.1276474
None,New York ,1996,Robinson Crusoe,38871642,en,,40.7306458,-73.9866136
None,Oxford ,1990,Robinson Crusoe,1030088882,,,51.7520131,-1.2578499
None,Philadelphia ,1788,"Die Wunderbare Lebensbeschreibung und Erstaunliche Begebenheiten des BeruÌˆhmten Helden Robinson Crusoe, welcher 28 Jahr auf einer Unbewohnten Insen wohnete ...",177709499,en,,39.9524152,-75.1635755
mdp.39015078550038,London,1818,"The life and adventures of Robinson Crusoe, originally written by Daniel De Foe. Revised for the use of young persons, and illustrated with sixteen copper-plates.",5965182,eng,,51.5073219,-0.1276474
None,Philadelphia ,1791,"The life, and most surprizing adventures of Robinson Crusoe, of York, mariner : containing a full and particular account how he lived twenty-eight years in an uninhabited island on the coast of America, how his ship was lost in a storm, and all his companions drowned, and how he was cast upon the shore by the wreck, with a true relation how he was at last miraculously preserved by pirates : faithfully epitomized from the three volumes.",37680602,en,,39.9524152,-75.1635755
None,Project Gutenberg ,2012,Robinson Crusoe (II/II),914181133,fr,,None,None
None,Place of publication not identified ,2012,"Life and most surprising adventures of robinson crusoe, of york, mariner : who lived eight and ...",936215702,en,,None,None
None,DilliÌ„ ,2003,Robinson Crusoe.,59285799,hi,,12.9426826,100.8849191
None,London ,1826,"The life and surprising adventures of Robinson Crusoe, being an account of his shipwreck on an uninhabited island, where he abode for twenty-eight years; with the remarkable circumstances attending his deliverance; and the history of his voyages and travels in three parts of the globe.",54289644,en,,51.5073219,-0.1276474
None,London ,1970,Robinson Crusoe. With 8 colour plates and drawings in the text by J. Ayton Symington.,640016938,en,,51.5073219,-0.1276474
None,RanÊ» kunÊ» mruiÊ¹ ,1959,RoÊ»banÌ‡chanÌ‡Ê» karuÌ„ÊºchuiÊº = Robinson crusoe,605318434,my,,None,None
None,England ,1987,Robinson Crusoe.,807991799,en,,52.7954791,-0.540240286617432
mdp.39015078557553,Amsterdam,1843,"Het leven en de lotgevallen van Robinson Crusoe, door DaniÃ«l De Foe ... Op nieuw uit het engelsch vertaald.",23399875,dut,,52.3745403,4.89797550561798
None,Sl ,1935,Robinson CrusoeÌˆ : een verhaal voor jongens,68514523,nl,,8.6400349,-11.8400269
None,Leipzig ,1910,[Daniel] Defoe's Illustrirter Robinson Crusoe,254801749,,,51.3391827,12.3810549
None,SaÌƒo Paulo ,2004,Robinson Crusoe,58559124,pt,,None,None
None,Leipzig ,1889,"Der erste und aÌˆlteste Robinson : Robinson CrusoeÌˆ des Aelteren Reisen, wunderbare Abenteuer und Erlebnisse",258256303,de,,51.3391827,12.3810549
None,Frankfurt ,1765,Des weltberuÌˆhmten EngellaÌˆnders Robinson Crusoe Leben und ganz ungemeine Begebenheiten,811604112,de,,50.1106444,8.6820917
None,Madrid ,1957,Robinson Crusoe,433850808,es,,40.4167047,-3.7035825
nyp.33433074911961,Paris,1816,"La vie et les aventures de Robinson CrusoÄ›, par Daniel Defoe; traduction rev. et corr. sur la belle Ã©dition donnÃ©e par Stockdale en 1790, augmentÃ©e de la vie de l'auteur qui n'aviot pas encore paru;",23400781,fre,,48.8566101,2.3514992
None,Baltimore Sold by George Keating ,1794,The Life and adventures of Robinson Crusoe,837236700,en,,None,None
None,New York ,1961,Robinson Crusoe,6309995,en,,40.7306458,-73.9866136
mdp.39015078550384,London,1820,The life and adventures of Robinson Crusoe. : Embellished with engravings from designs / by Thomas Stothard ...,63956309,eng,,51.5073219,-0.1276474
None,San Diego ,2005,Robinson Crusoe,70927530,en,,32.7174209,-117.1627714
None,IÌ‡stanbul ,2002,Robinson Crusoe,850841303,tr,,None,None
None,New York ,1957,Robinson Crusoe,8182337,en,,40.7306458,-73.9866136
None,New York ,1892,Robinson Crusoe,6646658,en,,40.7306458,-73.9866136
None,London ,19XX,The life and adventures of Robinson Crusoe 2 ([1799]),843994380,,,51.5073219,-0.1276474
None,London ,1719,"The life and strange surprizing adventures of Robinson Crusoe, of York, mariner: who lived eight and twenty years, all alone in an un-inhabited island on the coast of America, near the mouth of the great river Oroonoque; having been cast on shore by shipwreck, wherein all the men perished but himself. With an account how he was at last as strangely deliver'd by pyrates.",15864594,en,,51.5073219,-0.1276474
None,Barcelona ,1999,RobinsoÌn Crusoe,807596255,es,,41.3828939,2.1774322
None,V Ljubljani ,1925,Robinson Crusoe,440269749,sl,,46.048973,14.5039794308021
None,BudysÌŒin ,1962,Robinson Po Danielu Defoe wobdzÌeÌŒÅ‚ane poweÌŒdancÌŒko. WudaÅ‚o w nadawku Ministerstwa za ludowe kubÅ‚anje,73312499,de,,None,None
None,Ditzingen Reclam ,2016,Robinson Crusoe Abridged Edition. Englischer Text mit deutschen WorterklaÌˆrungen. B2-C1 (GER),932680985,en,,48.8226916,9.06669735455113
None,London ,1824,"The life and most surprising adventures of Robinson Crusoe, of York, mariner, who lived eight and twenty years in an uninhabited island, on the coast of America, near the mouth of the great river Oroonoko With an account of his deliverance; and his after surprising adventures.",587030449,en,,51.5073219,-0.1276474
None,London ,2001,Robinson Crusoe.,475231677,en,,51.5073219,-0.1276474
None,United Stated ,1963,"Robinson, Crusoe.",784015557,en,,42.8724126,-71.611726179314
